,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,prereserve_doi,publication_date,publication_type,title,upload_type,files,notes,references,xml_id,format
89,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'University of Hamburg, Deutschland', 'name': 'Schumacher, Mareike'}, {'affiliation': 'University of Hamburg, Deutschland', 'name': 'Flüh, Marie'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621892,"['DHd2020', 'Gendertheorie', 'Bewertungsanalyse', 'digitale Annotation']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621892', 'recid': 4621892}",2020-02-20,conferencepaper,m*w Figurengender zwischen Stereotypisierung und literarischen und theoretischen Spielräumen. Genderstereotype und -bewertungen in der Literatur des 19. Jahrhunderts,publication,"['226_final-SCHUMACHER_Mareike_m_w_Figurengender_zwischen_Stereotypisier.pdf', '226_final-SCHUMACHER_Mareike_m_w_Figurengender_zwischen_Stereotypisier.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],226_final-SCHUMACHER_Mareike_m_w_Figurengender_zwischen_Stereotypisier,Vortrag
90,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Stuttgart, Deutschland', 'name': 'Krautter, Benjamin'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621894,"['DHd2020', 'Topic Modeling', 'Netzwerkanalyse', 'Klassifikation', 'Operationalisierung', 'Methodologie']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621894', 'recid': 4621894}",2020-02-20,conferencepaper,Ein Schritt zurück: Distinktive Eigenschaften im deutschsprachigen Drama,publication,"['227_final-KRAUTTER_Benjamin_Ein_Schritt_zur_ck__Distinktive_Eigenschaf.pdf', '227_final-KRAUTTER_Benjamin_Ein_Schritt_zur_ck__Distinktive_Eigenschaf.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],227_final-KRAUTTER_Benjamin_Ein_Schritt_zur_ck__Distinktive_Eigenschaf,Vortrag
91,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Duisburg-Essen, Deutschland', 'name': 'Eggert, Lisa'}, {'affiliation': 'Universität Hamburg', 'name': 'Müller, Melissa'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621896,"['DHd2020', 'Historische Texte', 'Interdisziplinarität', 'Guidelineentwicklung']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621896', 'recid': 4621896}",2020-02-20,conferencepaper,Spiele im Spiel – Datenbankbasiertes Arbeiten zur interaktionale Sprache im Dramenwerk von Andreas Gryphius,publication,"['228_final-EGGERT_Lisa_Spiele_im_Spiel___Datenbankbasiertes_Arbeiten_zu.pdf', '228_final-EGGERT_Lisa_Spiele_im_Spiel___Datenbankbasiertes_Arbeiten_zu.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],228_final-EGGERT_Lisa_Spiele_im_Spiel___Datenbankbasiertes_Arbeiten_zu,Vortrag
92,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'TU Berlin', 'name': 'Lassner, David'}, {'affiliation': 'TU Berlin', 'name': 'Brandl, Stephanie'}, {'affiliation': 'Le Mans Université', 'name': 'Guy, Louisa'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621898,"['DHd2020', 'Bias', 'Maschinelles Lernen', 'Textanalyse']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621898', 'recid': 4621898}",2020-02-20,conferencepaper,Bias in Datensätzen und ML-Modellen: Erkennung und Umgang in den DH,publication,"['229_final-LASSNER_David_Bias_in_Datens_tzen_und_ML_Modellen__Erkennung.pdf', '229_final-LASSNER_David_Bias_in_Datens_tzen_und_ML_Modellen__Erkennung.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],229_final-LASSNER_David_Bias_in_Datens_tzen_und_ML_Modellen__Erkennung,Workshop
93,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Bielefeld, Deutschland', 'name': 'Schwandt, Silke'}, {'affiliation': 'Université Le Mans, Frankreich', 'name': 'Baillot, Anne'}, {'affiliation': 'Université Le Mans, Frankreich', 'name': 'Gervais, Ludovic'}, {'affiliation': 'Université Le Mans, Frankreich', 'name': 'Braud, Camille'}, {'affiliation': 'Université Le Mans, Frankreich', 'name': 'Thomas, Clement'}, {'affiliation': 'Université Le Mans, Frankreich', 'name': 'Bonsergent, Lou-Ann'}, {'affiliation': 'Universität Bielefeld, Deutschland', 'name': 'Strothotte, Adrian'}, {'affiliation': 'Universität Bielefeld, Deutschland', 'name': 'Niewöhner, Laura Maria'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621900,"['DHd2020', 'Hackathon', 'Geschichte', 'Datenvisualisierung', 'Datenanalyse']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621900', 'recid': 4621900}",2020-02-20,conferencepaper,"Hackathon ""Sortir de la guerre""",publication,"['230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.pdf', '230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_,Workshop
94,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Hochschule für Jüdische Studien Heidelberg, Deutschland', 'name': 'Liedtke, Clemens'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621902,"['DHd2020', 'Handschriften', 'Digitale Edition', 'Datenmodellierung', 'Graphendaten', 'Mittelalter', 'Jüdische Studien']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621902', 'recid': 4621902}",2020-02-20,conferencepaper,"DH's Next Top-Model? Digitale Editionsentwicklung zwischen Best Practice und Innovation am Beispiel des ""Corpus Masoreticum""",publication,"['231_final-LIEDTKE_Clemens_DH_s_Next_Top_Model__Digitale_Editionsentwic.pdf', '231_final-LIEDTKE_Clemens_DH_s_Next_Top_Model__Digitale_Editionsentwic.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],231_final-LIEDTKE_Clemens_DH_s_Next_Top_Model__Digitale_Editionsentwic,Vortrag
95,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'FAU Erlangen-Nürnberg, Deutschland', 'name': 'Bell, Peter'}, {'affiliation': 'FAU Erlangen-Nürnberg, Deutschland', 'name': 'Offert, Fabian'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621904,"['DHd2020', 'Computer Vision', 'Bildwissenschaft', 'Visual Studies', 'Deep Learning', 'AI', 'Critical Machine Vision']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621904', 'recid': 4621904}",2020-02-20,conferencepaper,Critical Machine Vision. Eine Perspektive für die Digital Humanities,publication,"['232_final-BELL_Peter_Critical_Machine_Vision__Eine_Perspektive_f_r_die.pdf', '232_final-BELL_Peter_Critical_Machine_Vision__Eine_Perspektive_f_r_die.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],232_final-BELL_Peter_Critical_Machine_Vision__Eine_Perspektive_f_r_die,Vortrag
96,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Hamburg, Deutschland', 'name': 'Horstmann, Jan'}, {'affiliation': 'Universität Hamburg, Deutschland', 'name': 'Flüh, Marie'}, {'affiliation': 'Universität Hamburg, Deutschland', 'name': 'Schumacher, Mareike'}, {'affiliation': 'Higher School of Economics Moskau, Russland', 'name': 'Fischer, Frank'}, {'affiliation': 'Universität Postdam, Deutschland', 'name': 'Trilcke, Peer'}, {'affiliation': 'Universität Hamburg, Deutschland', 'name': 'Meister, Jan Christoph'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621906,"['DHd2020', 'niedrigschwellige Dissemination', 'Kartenspiel', 'Lerntypen']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621906', 'recid': 4621906}",2020-02-20,conferencepaper,"Netzwerkanalyse spielerisch vermitteln mit DraCor und forTEXT: Zur nicht-digitalen Dissemination einer digitalen Methode in Form des Kartenspiels ""Dramenquartett""",publication,"['233_final-HORSTMANN_Jan_Netzwerkanalyse_spielerisch_vermitteln_mit_Dra.pdf', '233_final-HORSTMANN_Jan_Netzwerkanalyse_spielerisch_vermitteln_mit_Dra.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],233_final-HORSTMANN_Jan_Netzwerkanalyse_spielerisch_vermitteln_mit_Dra,Vortrag
97,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Universität Graz, Österreich', 'name': 'Steiner, Christian'}, {'affiliation': 'Universität Graz, Österreich', 'name': 'Klug, Helmut W.'}, {'affiliation': 'Universität Graz, Österreich', 'name': 'Böhm, Astrid'}, {'affiliation': 'Universität Graz, Österreich', 'name': 'Raunig, Elisabeth'}, {'affiliation': 'Université de Tours', 'name': 'Laurioux, Bruno'}, {'affiliation': 'Université de Tours', 'name': 'Ardesi, Denise'}, {'affiliation': 'Université de Tours', 'name': 'Poirier, Corentin'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621908,"['DHd2020', 'cooking recipes', 'middle ages', 'medieval', 'food', 'schema', 'visualization', 'semantic web', 'LOD']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621908', 'recid': 4621908}",2020-02-20,conferencepaper,Cooking Recipes of the Middle Ages: Nachnutzbare Ressourcen eines internationalen Forschungsprojekts,publication,"['234_final-STEINER_Christian_Cooking_Recipes_of_the_Middle_Ages__Nachnu.pdf', '234_final-STEINER_Christian_Cooking_Recipes_of_the_Middle_Ages__Nachnu.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],234_final-STEINER_Christian_Cooking_Recipes_of_the_Middle_Ages__Nachnu,Posterpräsentation
98,open,"[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]",DHd 2020,02.03.2020 - 06.03.2020,Paderborn,"DHd 2020 Spielräume: Digital Humanities zwischen Modellierung und Interpretation. 7. Tagung des Verbands ""Digital Humanities im deutschsprachigen Raum""",https://www.dhd2020.dig-hum.de/,"[{'affiliation': 'Lehrstuhl für Digital Humanities, Universität Trier', 'name': 'Schöch, Christof', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]","[{'affiliation': 'Max Weber Stiftung, Deutschland', 'name': 'Schulte, Judith'}]",A single abstract from the DHd-2020 Book of Abstracts.,10.5281/zenodo.4621910,"['DHd2020', 'Discovery', 'FAIR', 'Daten']",CC-BY-4.0,"{'doi': '10.5281/zenodo.4621910', 'recid': 4621910}",2020-02-20,conferencepaper,Discovery-Service TRIPLE,publication,"['235_final-SCHULTE_Judith_Discovery_Service_TRIPLE.pdf', '235_final-SCHULTE_Judith_Discovery_Service_TRIPLE.xml']","Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema ""Nachname, Vorname"" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig.",['https://doi.org/10.5281/zenodo.3666690'],235_final-SCHULTE_Judith_Discovery_Service_TRIPLE,Posterpräsentation
